,Restaurant Name,City,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Votes
1112,The Street- Curries & Grills,Faridabad,77.290565,28.489496,"North Indian, Mughlai, Continental",600,0,0,0,2,0.0,1
1113,Bakers Delight - The Atrium,Faridabad,77.283011,28.489796,"Bakery, Desserts",700,0,0,0,2,3.0,10
1114,On The Rocks - The  Atrium,Faridabad,77.283011,28.489796,Finger Food,1400,1,0,0,3,3.1,18
1115,World Cafe - Vibe by The LaLiT Traveller,Faridabad,77.3060732,28.4729124,"North Indian, Continental, Chinese",1900,1,0,0,3,3.3,56
1116,Chaudhary Ke Mashhoor Paranthe,Ghaziabad,77.37444167,28.63601389,North Indian,150,0,0,0,1,2.8,14
1117,Thakur Bakers,Ghaziabad,77.37419167,28.63602222,Bakery,150,0,0,0,1,3.0,6
1118,FoodByMom,Ghaziabad,77.369326,28.635083,North Indian,300,0,1,0,1,3.6,161
1119,Mr. Brown,Ghaziabad,77.378751,28.637449,"Fast Food, Cafe, Desserts, Bakery",500,0,1,0,2,3.9,52
1120,Mitalis Kitchen,Ghaziabad,77.31548297,28.63823809,North Indian,350,0,0,0,1,0.0,1
1121,The Big Scoop,Ghaziabad,77.31069862,28.6411332,Ice Cream,250,0,0,0,1,0.0,0
1122,9 Mars Lounge,Ghaziabad,77.36989718,28.63423199,"North Indian, Chinese",2500,1,0,0,4,2.5,184
1123,Barista,Ghaziabad,77.37024722,28.63404167,Cafe,650,0,1,0,2,3.4,33
1124,Baskin Robbins,Ghaziabad,77.3704,28.63392778,Ice Cream,300,0,1,0,1,3.3,27
1125,Burger King,Ghaziabad,77.36986466,28.63388299,"Burger, Fast Food",500,0,1,0,2,3.4,327
1126,Cafe Coffee Day,Ghaziabad,77.37020833,28.63404722,Cafe,450,0,0,0,1,3.2,63
1127,Chinese X'Press,Ghaziabad,77.36986466,28.63388299,Chinese,600,0,0,0,2,2.9,16
1128,Cinch,Ghaziabad,77.36972552,28.63412753,"North Indian, Chinese, Continental",1500,1,0,0,3,2.6,92
1129,Costa Coffee,Ghaziabad,77.370576,28.634123,Cafe,600,0,0,0,2,3.3,60
1130,Domino's Pizza,Ghaziabad,77.36981537,28.63407809,"Pizza, Fast Food",700,0,0,0,2,3.2,17
1131,Dosa X'press,Ghaziabad,77.36972786,28.63378764,South Indian,500,0,0,0,2,3.0,6
1132,Kebab Xpress,Ghaziabad,77.36959241,28.63383826,"North Indian, Mughlai",600,0,0,0,2,2.7,14
1133,Let's Noodle,Ghaziabad,77.36971814,28.63421758,Chinese,700,0,1,0,2,2.6,181
1134,McDonald's,Ghaziabad,77.37036925,28.63401924,"Fast Food, Burger",500,0,1,0,2,3.3,150
1135,Mx Corn,Ghaziabad,77.36987706,28.63431586,Fast Food,100,0,0,0,1,3.1,7
1136,Dunkin' Donuts,Ghaziabad,77.37019444,28.634175,"Burger, Desserts, Fast Food",600,0,1,0,2,3.6,252
1137,Haldiram's,Ghaziabad,77.37023715,28.6339389,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,0,0,0,2,3.6,187
1138,Pind Balluchi,Ghaziabad,77.37016473,28.63397039,"North Indian, Mughlai",1000,1,1,0,3,1.8,322
1139,Maini Restaurant,Ghaziabad,77.3252184,28.6698582,"North Indian, Fast Food",400,0,0,0,1,3.3,114
1140,The Dosa King,Ghaziabad,77.3231543,28.6644658,"South Indian, North Indian, Chinese",550,0,1,0,2,3.2,80
1141,Baba Au Rhum,Goa,73.75574991,15.57668259,"Italian, French, Cafe",800,0,0,0,3,4.5,280
1142,Burger Factory,Goa,73.74360556,15.58565833,Fast Food,1100,0,0,0,4,4.8,415
1143,Club Cubana,Goa,73.76688333,15.57482778,Finger Food,2000,0,0,0,4,4.4,646
1144,Curlies,Goa,73.74229444,15.5696,"Continental, North Indian, Italian, Seafood, Goan",1500,0,0,0,4,3.5,1681
1145,La Plage,Goa,0.0,0.0,"Seafood, French",800,0,0,0,3,4.6,302
1146,St. Anthony's,Goa,73.74909167,15.56155,"North Indian, Chinese, Continental, Goan, Seafood",1100,0,0,0,4,3.8,911
1147,Britto's Bar & Restaurant,Goa,73.74947806,15.56129549,"North Indian, Continental, Chinese, Seafood",1400,0,0,0,4,4.3,2191
1148,Fat Fish,Goa,73.76363333,15.55656111,"North Indian, Continental, Goan",1000,0,0,0,4,4.2,856
1149,Martin's Corner,Goa,73.91433611,15.30389722,"Goan, Seafood, Chinese, North Indian",1600,0,0,0,4,4.4,1115
1150,Infantaria,Goa,73.76043056,15.54659444,"Italian, Continental, Goan",800,0,0,0,3,3.7,1221
1151,Souza Lobo,Goa,73.75573611,15.54441944,"North Indian, Continental, Goan",1300,0,0,0,4,4.3,918
1152,Fisherman's Cove,Goa,73.76817222,15.51683333,"Goan, North Indian, Chinese",700,0,0,0,3,3.8,601
1153,Calamari,Goa,73.7666682,15.5062047,"Goan, Seafood, Chinese",800,0,0,0,3,4.2,414
1154,The Fisherman's Wharf,Goa,73.95088889,15.15794444,"Continental, Goan, Seafood, North Indian",1100,0,0,0,4,4.6,555
1155,LPK Waterfront,Goa,73.7834595,15.51315,Finger Food,1500,0,0,0,4,3.7,516
1156,Ritz Classic,Goa,73.82691111,15.49860278,"Goan, Seafood, North Indian",600,0,0,0,3,4.5,840
1157,The Black Sheep Bistro,Goa,73.825364,15.496162,"Seafood, Continental, European, German",1500,0,0,0,4,4.7,681
1158,Cafe Al Fresco by Cantina Bodega,Goa,73.827423,15.49395,Cafe,800,0,0,0,3,4.3,265
1159,The Fisherman's Wharf,Goa,0.0,0.0,"Continental, Goan, Seafood, North Indian",1100,0,0,0,4,4.4,323
1160,Antares,Goa,0.0,0.0,Seafood,2000,0,0,0,4,4.2,367
1161,K Lab,Gurgaon,77.0393103,28.4248315,"Cafe, Beverages",350,0,0,0,1,3.4,16
1162,Pind Balluchi,Gurgaon,77.0392204,28.4249125,"North Indian, Mughlai",800,1,1,0,2,2.7,80
1163,Punjab Grill,Gurgaon,77.0971178,28.5030769,"North Indian, Mughlai",2000,1,1,0,4,4.3,1887
1164,Zambar,Gurgaon,77.0971853,28.5026128,"South Indian, Seafood, Kerala",1400,1,1,0,3,4.0,802
1165,Cakes & More,Gurgaon,77.0420091,28.5114162,Bakery,250,0,0,0,1,3.0,4
1166,Kwality Wall's Swirl's,Gurgaon,77.0419641,28.5114567,Ice Cream,200,0,0,0,1,3.0,5
1167,Yo! Dimsum,Gurgaon,77.0420091,28.5115059,Chinese,200,0,0,0,1,3.0,10
1168,Mx Corn,Gurgaon,77.0418253,28.5114067,Fast Food,100,0,0,0,1,0.0,2
1169,Red,Gurgaon,77.08785083,28.44070881,"Japanese, Thai, Chinese",1200,0,1,0,3,3.0,57
1170,Rocketchefs,Gurgaon,77.0855313,28.4423933,"Pizza, Desserts",500,0,1,0,2,3.1,4
1171,The Fresh Chicken Store,Gurgaon,77.0757671,28.4418793,"Raw Meats, Fast Food",350,0,0,0,1,2.9,4
1172,Achoos Food Corner,Gurgaon,77.0787681,28.4347278,"South Indian, Chinese, Mughlai",450,0,0,0,1,0.0,0
1173,Aha Bites,Gurgaon,77.0898569,28.4308575,"Fast Food, North Indian",300,0,0,0,1,0.0,0
1174,Ancient Spice,Gurgaon,77.0780576,28.432548,"North Indian, Chinese",300,0,0,0,1,0.0,2
1175,Chimney - The Takeaway,Gurgaon,77.078405,28.440599,"North Indian, South Indian, Chinese",500,0,0,0,2,0.0,1
1176,Costa Coffee,Gurgaon,77.0735119,28.4319102,Cafe,600,0,0,0,2,0.0,2
1177,Good to Go,Gurgaon,77.0738947,28.436274,Raw Meats,500,0,1,0,2,0.0,1
1178,Gopi Sweets & Caters,Gurgaon,77.0787448,28.4346864,"Mithai, North Indian",100,0,0,0,1,0.0,0
1179,Late Night Food,Gurgaon,0.0,0.0,"North Indian, Chinese, Fast Food",500,0,0,0,2,0.0,1
1180,Lavi Foji Dhaba,Gurgaon,77.081492,28.4406523,North Indian,200,0,0,0,1,0.0,0
1181,Narayan Fast Food Home,Gurgaon,77.0762723,28.4353217,"North Indian, Chinese",350,0,0,0,1,0.0,0
1182,OMG Kitchenz,Gurgaon,77.0728193,28.4370922,"South Indian, Street Food",300,0,0,0,1,0.0,1
1183,OMG Tiffinz,Gurgaon,77.0728605,28.4371161,"North Indian, Chinese",250,0,0,0,1,0.0,0
1184,Sardarji Chicken Point,Gurgaon,77.0754948,28.4394519,"North Indian, Chinese",500,0,0,0,2,0.0,1
1185,Solty Hotel,Gurgaon,77.0837565,28.430634,North Indian,200,0,0,0,1,0.0,0
1186,Tanishk Gourmet Indian,Gurgaon,0.0,0.0,"North Indian, Mughlai, Seafood",800,0,0,0,2,0.0,0
1187,The Burger Chef,Gurgaon,77.0756612,28.4419493,Fast Food,350,0,0,0,1,0.0,3
1188,Club Tokyo - Best Western Skycity Hotel,Gurgaon,77.0347151,28.4580879,Japanese,1500,1,0,0,3,2.8,13
1189,Lattitude - Skycity Hotel,Gurgaon,77.0349627,28.4582412,"North Indian, Chinese, Continental",2500,1,0,0,4,2.9,15
1190,Bisque Bakery,Gurgaon,77.0857204,28.4807592,"Bakery, Fast Food",500,0,1,0,2,3.9,415
1191,Behrouz Biryani,Gurgaon,77.1006623,28.4434069,Biryani,600,0,1,0,2,3.4,36
1192,Domino's Pizza,Gurgaon,77.1010066,28.4428671,"Pizza, Fast Food",700,0,0,0,2,3.4,104
1193,Giani,Gurgaon,77.1009167,28.4430378,"Ice Cream, Desserts",400,0,1,0,1,3.4,70
1194,PizzaVito,Gurgaon,77.1007369,28.4431102,"Italian, Pizza, Lebanese",900,1,1,0,2,3.3,218
1195,Shawarma House,Gurgaon,77.1010965,28.4426964,Lebanese,500,0,1,0,2,3.4,225
1196,Subway,Gurgaon,77.1009167,28.4430378,"American, Fast Food, Salad, Healthy Food",500,0,1,0,2,2.5,150
1197,Asian Bistro,Gurgaon,77.1008268,28.4429395,"Chinese, Thai, North Indian, Japanese",1600,1,1,0,3,3.8,184
1198,BBQ Factory,Gurgaon,77.1009883,28.442717,North Indian,1400,1,1,0,3,3.9,146
1199,Faaso's,Gurgaon,77.1005772,28.443403,"North Indian, Fast Food",600,0,1,0,2,3.6,33
1200,Chaayos,Gurgaon,77.1007871,28.4431891,"Cafe, Tea",400,0,1,0,1,4.3,48
1201,Mosaic - Country Inn & Suites,Gurgaon,77.0676442,28.4619878,"North Indian, Asian, Continental",1500,1,0,0,3,3.8,91
1202,60 ML - Country Inn & Suites by Carlson,Gurgaon,77.0376911,28.468336,Finger Food,1000,1,0,0,3,3.0,7
1203,Mosaic - Country Inn & Suites by Carlson,Gurgaon,77.037781,28.4684343,"Continental, North Indian, Chinese",1800,1,0,0,3,3.5,37
1204,Big Shot Bar - Country Inn & Suites,Gurgaon,77.0918351,28.5092246,"Chinese, Italian, North Indian",2200,1,0,0,4,3.5,32
1205,Mosaic - Country Inn & Suites By Carlson,Gurgaon,77.0684986,28.3349418,"North Indian, Chinese, Italian, Continental",1300,1,0,0,3,3.4,19
1206,Downtown Kitchen & Bar - Courtyard by Marriott,Gurgaon,77.080367,28.460925,"Chinese, North Indian, Italian",2700,0,0,0,4,3.2,6
1207,Courtyard Grill - Courtyard by Marriott,Gurgaon,77.080367,28.460925,"Chinese, North Indian, Italian",2500,0,0,0,4,0.0,3
1208,Di Ghent Boulangerie,Gurgaon,77.0835375,28.46836827,"Cafe, Belgian",1700,0,0,0,3,3.9,231
1209,Khyen Chyen,Gurgaon,77.0832475,28.4683741,Kashmiri,800,1,1,0,2,3.7,364
1210,The Pint Room,Gurgaon,77.0830226,28.4683973,"Finger Food, Continental, Italian",1700,1,0,0,3,3.7,127
1211,Tughlaq,Gurgaon,77.08390966,28.46844136,"North Indian, Mughlai, Chinese, Seafood",1000,0,1,0,3,3.5,351
1212,Big Wong XL,Gurgaon,77.0834723,28.4681716,"Chinese, Thai, Sushi",1500,1,1,0,3,4.0,162
1213,Bunker,Gurgaon,77.0831126,28.4682267,"Continental, North Indian, Chinese, Italian",1300,1,0,0,3,4.2,248
1214,Culture Cafe,Gurgaon,77.0837421,28.4681975,"Mediterranean, Continental",1500,1,1,0,3,4.2,144
1215,Nowhere Terrace Brewpub Cafe,Gurgaon,77.083048,28.468314,"Continental, European, Asian, North Indian, Chinese, Italian",1600,1,0,0,3,4.1,214
1216,Cafe G - Crowne Plaza,Gurgaon,77.0600891,28.4684326,"North Indian, Continental, Chinese",3500,1,0,0,4,3.9,181
1217,Wildfire - Crowne Plaza,Gurgaon,77.0599093,28.4684152,South American,5000,1,0,0,4,3.7,131
1218,Isabella,Gurgaon,77.0928243,28.4937229,"North Indian, Mughlai, Chinese",700,0,1,0,2,2.8,191
1219,Fatburger,Gurgaon,77.0882416,28.4947571,"American, Mexican",1000,1,1,0,3,3.3,793
1220,Burma Burma,Gurgaon,77.0887329,28.4946295,"Asian, Burmese",1500,1,0,0,3,4.6,563
1221,Pier 38,Gurgaon,77.0886429,28.4950691,"Persian, Arabian, Lebanese, North Indian",1200,0,0,0,3,4.6,177
1222,Yum Yum Cha,Gurgaon,77.0885987,28.4950762,"Chinese, Japanese, Sushi",1800,0,0,0,3,4.5,407
1223,Amici Cafe,Gurgaon,77.0889781,28.4955391,"Cafe, Italian, Pizza",1200,1,1,0,3,3.7,647
1224,Au Bon Pain,Gurgaon,77.088508,28.494832,"Cafe, Bakery",600,0,1,0,2,3.7,503
1225,California Pizza Kitchen,Gurgaon,77.0886879,28.4952975,"Pizza, Italian",2500,1,1,0,4,3.7,980
1226,Chai Point,Gurgaon,77.0888677,28.4952251,"Tea, Fast Food",200,0,1,0,1,3.7,544
1227,Cherry Comet,Gurgaon,77.0888677,28.4953148,"Ice Cream, Desserts",400,0,1,0,1,3.6,455
1228,Circus,Gurgaon,77.0888677,28.495763,"North Indian, Chinese, Italian",1250,1,0,0,3,3.9,230
1229,Dunkin' Donuts,Gurgaon,77.0887329,28.4951674,"Burger, Desserts, Fast Food",600,0,1,0,2,3.8,701
1230,Holy Smoke,Gurgaon,77.0883732,28.4947742,"Steak, American",1800,1,0,0,3,3.6,313
1231,Italiano,Gurgaon,77.088598,28.4951096,Italian,1500,1,0,0,3,3.6,625
1232,Krispy Kreme,Gurgaon,77.0886879,28.4952079,"Desserts, Beverages",350,0,1,0,1,3.9,425
1233,Not Just Paranthas,Gurgaon,77.088598,28.4951096,North Indian,1100,0,0,0,3,3.6,734
1234,Oh! Calcutta,Gurgaon,77.0886879,28.4952079,"Bengali, Seafood",1700,1,1,0,3,3.8,706
1235,Olive Bistro,Gurgaon,77.0878786,28.4945922,"Mediterranean, Italian, European",2000,1,0,0,4,3.9,1490
1236,Pita Pit,Gurgaon,77.0886429,28.4950691,"Healthy Food, Salad",600,0,1,0,2,3.9,870
1237,Raasta,Gurgaon,77.0883732,28.4953121,"Continental, Italian",2000,1,1,0,4,3.8,1065
1238,Red Mango,Gurgaon,77.0886879,28.4952079,"Cafe, Desserts",700,0,1,0,2,3.6,365
1239,Rred Hot Asian Bistro,Gurgaon,77.0886879,28.4953871,"Chinese, Japanese, Thai, Asian",1400,1,1,0,3,3.5,384
1240,Smaaash,Gurgaon,77.0889127,28.4950054,"North Indian, Thai, Continental",1400,0,0,0,3,3.9,622
1241,Starbucks,Gurgaon,77.0891982,28.4956457,Cafe,700,0,0,0,2,3.9,560
1242,Sutra Gastropub,Gurgaon,77.0883282,28.4948147,"Mediterranean, European, American, North Indian",2300,0,0,0,4,3.8,1046
1243,Taco Bell,Gurgaon,77.0883113,28.4942639,"Mexican, Fast Food",550,0,1,0,2,3.8,176
1244,The People & Co.,Gurgaon,77.0887778,28.4949476,"Continental, Italian",1700,1,0,0,3,3.7,173
1245,Theobroma,Gurgaon,77.0886879,28.4947597,"Bakery, Cafe",600,0,1,0,2,3.8,227
1246,Wendy's,Gurgaon,77.0875189,28.4949162,"Burger, Fast Food",400,0,1,0,1,3.9,296
1247,The Wine Company,Gurgaon,77.0890476,28.4962285,"Italian, European",2000,1,0,0,4,2.4,2412
1248,Cafe Delhi Heights,Gurgaon,77.0886879,28.4952079,"Continental, American, Italian, Seafood, North Indian, Cafe",2000,0,0,0,4,4.0,1840
1249,Cyber Hub Social,Gurgaon,77.088508,28.4939356,"Continental, American, Asian, North Indian",1500,1,1,0,3,4.3,716
1250,Delifrance - The France Cafe Bakery,Gurgaon,77.08856095,28.49427139,"Cafe, Bakery, Desserts",800,1,1,0,2,4.0,199
1251,Dhaba By Claridges,Gurgaon,77.0886879,28.4953871,North Indian,2000,1,1,0,4,4.0,1658
1252,Farzi Cafe,Gurgaon,77.0886879,28.4952079,Modern Indian,2200,0,0,0,4,4.3,4385
1253,Hard Rock Cafe,Gurgaon,77.088508,28.4949217,"Mediterranean, Mexican, North Indian, American",2500,1,0,0,4,4.1,1949
1254,Instapizza,Gurgaon,77.0882383,28.494089,"Pizza, Fast Food",900,1,1,0,2,4.0,219
1255,Made In Punjab,Gurgaon,77.088598,28.4951096,"North Indian, Mughlai",1500,1,0,0,3,4.0,1595
1256,Nando's,Gurgaon,77.0888677,28.4954941,"Portuguese, African",1200,1,1,0,3,4.0,1730
1257,Quaff,Gurgaon,77.0880651,28.4944224,"American, Italian, Chinese",1750,1,0,0,3,4.1,353
1258,SodaBottleOpenerWala,Gurgaon,77.088508,28.494832,"Parsi, Iranian",1300,0,0,0,3,4.0,2843
1259,The Grill Mill,Gurgaon,77.0884689,28.4940704,"North Indian, Continental, Asian",1500,1,0,0,3,4.0,209
1260,Knight Rider,Gurgaon,77.0933407,28.4877882,"North Indian, Continental",1200,1,0,0,3,3.1,185
1261,Chaayos,Gurgaon,77.0921049,28.4897992,"Cafe, Tea",400,0,1,0,1,3.8,393
1262,Nooba,Gurgaon,77.0875639,28.4942482,Chinese,1500,0,0,0,3,3.8,333
1263,Domino's Pizza,Gurgaon,77.0890476,28.4945253,"Pizza, Fast Food",700,0,0,0,2,2.4,125
1264,Indigo Delicatessen,Gurgaon,77.0884181,28.4940166,"European, Continental",1800,1,1,0,3,4.2,205
1265,Escape Terrace Bar Kitchen,Gurgaon,77.0822133,28.4671541,Finger Food,1700,1,0,0,3,3.4,294
1266,Kwaliti,Gurgaon,77.0817637,28.4672902,"North Indian, Chinese, Fast Food",700,0,1,0,2,3.3,129
1267,Subway,Gurgaon,77.0814039,28.4676142,"American, Fast Food, Salad, Healthy Food",500,0,0,0,2,2.5,125
1268,Burger Point,Gurgaon,77.0823032,28.4672524,"Burger, Fast Food",300,0,1,0,1,3.8,74
1269,Chaat Chowk,Gurgaon,77.0821234,28.4670558,Street Food,350,0,1,0,1,3.7,217
1270,Chef Style,Gurgaon,77.0817637,28.4673798,"North Indian, Mughlai",700,1,1,0,2,3.8,239
1271,Delhicacy,Gurgaon,77.0823032,28.4674317,"Street Food, Fast Food, North Indian",350,0,1,0,1,3.8,317
1272,Dimsum & Co.,Gurgaon,77.0818119,28.4674661,Chinese,650,0,1,0,2,3.9,136
1273,Instapizza,Gurgaon,77.0821234,28.467504,"Pizza, Fast Food",900,1,1,0,2,3.6,426
1274,L'Opera,Gurgaon,77.0824381,28.4671309,"Bakery, Desserts, Fast Food",400,0,1,0,1,3.8,196
1275,Lazeez Food,Gurgaon,77.081314,28.4670676,"Mughlai, North Indian",800,0,1,0,2,3.5,173
1276,Le Marche Sugar & Spice Cafe,Gurgaon,77.0812241,28.4675073,"Cafe, Italian, Fast Food",700,0,0,0,2,3.5,52
1277,The Breakfast Club,Gurgaon,77.0819435,28.4671282,"Continental, North Indian",500,0,1,0,2,3.5,189
1278,Sugar & Spice - Le Marche,Gurgaon,77.0812241,28.4671487,"Bakery, Fast Food",800,0,0,0,2,2.4,88
1279,Crudo Juicery,Gurgaon,77.0819435,28.4674868,"Beverages, Salad",400,0,1,0,1,4.3,154
1280,Fork with Stick,Gurgaon,77.0823032,28.4674317,Chinese,800,1,1,0,2,4.0,169
1281,Uptown Fresh Beer Cafe,Gurgaon,77.0812241,28.4675073,"Finger Food, North Indian, Italian, European, Continental",2500,0,0,0,4,4.1,230
1282,Barista,Gurgaon,77.09313545,28.47582155,Cafe,650,0,1,0,2,3.2,18
1283,Cafe Coffee Day,Gurgaon,77.09359512,28.47548941,Cafe,450,0,0,0,1,2.6,27
1284,Domino's Pizza,Gurgaon,77.09308315,28.47577587,"Pizza, Fast Food",700,0,0,0,2,2.8,30
1285,Italiano,Gurgaon,77.09323503,28.47573225,Italian,1500,0,0,0,3,3.0,49
1286,McDonald's,Gurgaon,77.09302582,28.47586163,"Fast Food, Burger",500,0,0,0,2,2.6,30
1287,Parantha Gurus,Gurgaon,77.09312875,28.47574493,North Indian,500,0,0,0,2,3.3,27
1288,Pizza Hut Delivery,Gurgaon,77.09333964,28.47626303,"Italian, Pizza, Fast Food",800,0,1,0,2,2.8,29
1289,Sibang Bakery,Gurgaon,77.09336612,28.47581065,"Bakery, Desserts, Fast Food",300,0,0,0,1,3.3,13
1290,Sonya Bakery Cafe,Gurgaon,77.093094,28.4759094,"Bakery, Desserts, Beverages",350,0,0,0,1,3.3,20
1291,Subway,Gurgaon,77.09308684,28.47568922,"American, Fast Food, Salad, Healthy Food",500,0,0,0,2,3.1,46
1292,Viva Hyderabad,Gurgaon,77.09311534,28.4756627,"Biryani, North Indian",600,0,1,0,2,2.5,69
1293,7 Barrel Brew Pub,Gurgaon,77.09335439,28.4761926,"North Indian, Continental, Chinese, Japanese, Italian, Thai",2000,1,1,0,4,3.9,490
1294,Wai Yu Mun Ching,Gurgaon,77.09319044,28.47567184,"Chinese, Thai",800,0,1,0,2,3.5,112
1295,Baskin Robbins,Gurgaon,77.0930171,28.4757632,Ice Cream,300,0,0,0,1,0.0,3
1296,KFC,Gurgaon,77.09351432,28.47650794,"American, Fast Food, Burger",500,0,1,0,2,2.2,73
1297,Burmese Kitchen Plus,Gurgaon,77.1002873,28.4778552,"Burmese, Chinese, Thai",800,0,0,0,2,3.4,65
1298,Drinks Come True,Gurgaon,77.0993882,28.4693415,"Beverages, Juices",150,0,0,0,1,3.1,9
1299,Eat All Nite,Gurgaon,77.0935886,28.4726847,"North Indian, Chinese, Fast Food",800,0,1,0,2,3.2,184
1300,Frontier,Gurgaon,77.0997478,28.4660588,Bakery,200,0,0,0,1,2.9,4
1301,GenY Cuisines,Gurgaon,77.0922847,28.4733215,"Chinese, Mexican, Fast Food, Continental",250,0,0,0,1,3.0,4
1302,K Raga's,Gurgaon,77.0923747,28.4733301,"North Indian, Mughlai",600,0,0,0,2,2.9,5
1303,Kangri,Gurgaon,77.07935278,28.46121389,Kashmiri,750,0,0,0,2,3.4,84
1304,Makhmali Kebabs,Gurgaon,77.0992983,28.4661053,Mughlai,550,0,0,0,2,3.2,10
1305,Masala Ville,Gurgaon,77.0984902,28.471636,"North Indian, Mughlai",650,0,0,0,2,3.2,15
1306,Night Food Xprs,Gurgaon,77.0993882,28.4693415,"Chinese, North Indian",650,0,0,0,2,3.1,12
1307,Roti Boti,Gurgaon,77.092856,28.481301,"North Indian, Mughlai, Fast Food",700,0,0,0,2,2.9,35
1308,Sama Chicken Biryani,Gurgaon,77.0948286,28.48187686,"Biryani, North Indian",200,0,0,0,1,2.9,4
1309,Subway,Gurgaon,77.0997478,28.4657898,"American, Fast Food, Salad, Healthy Food",500,0,1,0,2,2.8,54
1310,The Rolling Pin Bakery,Gurgaon,77.0983092,28.4679828,Bakery,500,0,0,0,2,3.1,10
1311,Weird Time Food,Gurgaon,77.074163,28.477689,"Continental, Fast Food",600,0,1,0,2,3.1,7
1312,Twigly,Gurgaon,77.0923421,28.4803156,"Continental, Italian, Pizza, Asian",500,0,1,0,2,4.6,395
1313,Asian Haus,Gurgaon,77.1003687,28.4778418,"Chinese, Thai, Asian, Malaysian, Vietnamese, Japanese",1500,0,1,0,3,3.9,360
1314,Beyond Breads,Gurgaon,77.0922847,28.4733215,"Bakery, Desserts",200,0,1,0,1,3.8,326
1315,Biryani By Kilo,Gurgaon,77.1002873,28.4780345,"Biryani, Mughlai",700,0,1,0,2,3.9,403
1316,Captain Grub,Gurgaon,77.0997478,28.4660588,"American, Fast Food",1000,0,1,0,3,3.8,447
1317,Pita Pit,Gurgaon,77.1002873,28.4778552,"Healthy Food, Salad",600,0,1,0,2,3.5,56
1318,Rawleaf,Gurgaon,77.0957016,28.4694359,"Healthy Food, Salad",700,0,1,0,2,3.6,38
1319,Sushi Haus,Gurgaon,77.1003772,28.4778638,"Japanese, Sushi",1300,0,1,0,3,3.8,124
1320,Eggzellent,Gurgaon,77.10031841,28.47773187,Fast Food,250,0,1,0,1,0.0,1
1321,High On Tea,Gurgaon,77.09313076,28.47580623,"Cafe, Tea",400,0,0,0,1,0.0,3
1322,Sona Bridge Hotel,Gurgaon,77.1,28.47,Chinese,400,0,0,0,1,0.0,2
1323,Yo! Dimsum,Gurgaon,77.0988037,28.4661923,"Fast Food, Chinese",200,0,0,0,1,0.0,1
1324,Angrezee Choupal,Gurgaon,77.0860801,28.4827659,"North Indian, Chinese, Italian",500,0,1,0,2,3.8,299
1325,Ashoka Snacks Corner,Gurgaon,77.0860056,28.4828445,"Street Food, Chinese, North Indian",400,0,0,0,1,0.0,0
1326,Chefoncalls,Gurgaon,0.0,0.0,North Indian,300,0,0,0,1,0.0,0
1327,Corp Kitchen,Gurgaon,77.08986362,28.48211622,"North Indian, Chinese, Continental",600,0,0,0,2,0.0,0
1328,Good Food,Gurgaon,0.0,0.0,Healthy Food,200,0,0,0,1,0.0,0
1329,Mahek By Greenz,Gurgaon,0.0,0.0,North Indian,400,0,0,0,1,0.0,0
1330,Pao King,Gurgaon,77.0826144,28.4840963,Street Food,200,0,0,0,1,0.0,0
1331,Prabhat Fast Food Corner,Gurgaon,77.0843715,28.490311,"Chinese, North Indian",200,0,0,0,1,0.0,1
1332,Shama Chicken Corner,Gurgaon,77.0860801,28.4823177,Mughlai,300,0,0,0,1,0.0,0
1333,Unique Food Hut,Gurgaon,77.082573,28.4904966,"Fast Food, North Indian, Beverages",600,0,0,0,2,0.0,0
1334,A 1 - Snacks and food corner,Gurgaon,77.0942076,28.4899921,"North Indian, Chinese, Fast Food",350,0,1,0,1,2.5,16
1335,Anandum,Gurgaon,77.1034343,28.486136,South Indian,400,0,0,0,1,3.2,13
1336,Apni Rasoi,Gurgaon,77.0936335,28.4912907,"North Indian, Chinese",400,0,1,0,1,3.0,160
1337,Banke Bihari Bhojanalay,Gurgaon,77.0935436,28.4934335,"Mithai, Street Food, North Indian",200,0,0,0,1,2.6,36
1338,Biryani 365,Gurgaon,77.0957016,28.4948958,Mughlai,700,0,1,0,2,3.2,17
1339,Bro's Kitchenette,Gurgaon,77.09530905,28.48826511,"Fast Food, Street Food, Beverages",350,0,0,0,1,3.3,11
1340,Cafe Coffee Day,Gurgaon,77.09327124,28.49457813,Cafe,450,0,0,0,1,3.1,9
1341,Cafe Coffee Day,Gurgaon,77.09158514,28.49034965,Cafe,450,0,0,0,1,3.2,26
1342,Cafe Du Rendezvous,Gurgaon,77.0998522,28.4947415,"Cafe, Street Food",400,0,1,0,1,3.2,21
1343,Cake 24x7,Gurgaon,77.1038389,28.4874747,Bakery,600,0,1,1,2,3.3,25
1344,Cake On Wheels,Gurgaon,77.1047829,28.4874309,"Bakery, Desserts, Fast Food",200,0,1,0,1,2.8,18
1345,Cake Point,Gurgaon,77.0939033,28.4902409,"Bakery, Desserts",600,0,1,1,2,2.9,7
1346,Cake Point,Gurgaon,77.1038389,28.487654,"Bakery, Desserts",600,0,1,0,2,3.0,35
1347,Cakes Degree,Gurgaon,77.094263,28.4923373,Bakery,300,0,1,0,1,3.4,18
